Anzahl_der_Fahrzeuge,Wochentag_sin,Wochentag_cos,Wochenende,Feiertag,Niederschlag,Sonnenscheindauer,Lufttemperatur
138,-0.433883739117558,-0.9009688679024191,0,0,0.003128258602711158,0.36619718309859156,0.6061381074168799
167,-0.9749279121818236,-0.2225209339563146,1,0,0.29927007299270075,0.04225352112676056,0.5907928388746804
189,-0.7818314824680299,0.6234898018587334,1,0,0.0521376433785193,0.0,0.4552429667519182
109,0.0,1.0,0,0,0.0,0.3450704225352113,0.5089514066496164
175,0.7818314824680298,0.6234898018587336,0,0,0.0,0.6901408450704226,0.46291560102301793
138,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.2323943661971831,0.47058823529411764
216,0.4338837391175582,-0.900968867902419,0,0,0.0,0.943661971830986,0.47058823529411764
221,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.9225352112676056,0.5831202046035806
442,-0.9749279121818236,-0.2225209339563146,1,0,0.08550573514077164,0.5422535211267606,0.6265984654731458
632,-0.7818314824680299,0.6234898018587334,1,0,0.3284671532846716,0.28169014084507044,0.659846547314578
36,0.0,1.0,0,0,0.4827945776850887,0.0,0.5984654731457801
33,0.7818314824680298,0.6234898018587336,0,0,0.2752867570385819,0.0,0.5447570332480819
85,0.9749279121818236,-0.2225209339563143,0,0,0.006256517205422316,0.295774647887324,0.6163682864450128
203,0.4338837391175582,-0.900968867902419,0,0,0.0,0.8732394366197184,0.618925831202046
240,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.9295774647887324,0.670076726342711
307,-0.9749279121818236,-0.2225209339563146,1,0,0.002085505735140772,0.3028169014084507,0.6496163682864451
672,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.3098591549295775,0.6751918158567776
144,0.0,1.0,0,0,0.1543274244004171,0.028169014084507046,0.6521739130434783
45,0.7818314824680298,0.6234898018587336,0,0,0.14285714285714288,0.0,0.6138107416879796
64,0.9749279121818236,-0.2225209339563143,0,0,0.0813347236704901,0.07746478873239437,0.554987212276215
752,0.4338837391175582,-0.900968867902419,0,0,0.0,0.9225352112676056,0.6240409207161126
388,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.7816901408450704,0.7135549872122763
333,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.9788732394366197,0.7570332480818415
441,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.9718309859154931,0.8081841432225065
95,0.0,1.0,0,0,0.0,0.7323943661971831,0.8363171355498722
106,0.7818314824680298,0.6234898018587336,0,0,0.0,0.9225352112676056,0.8976982097186701
102,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.9718309859154931,0.8746803069053708
95,0.4338837391175582,-0.900968867902419,0,0,0.0,0.0,0.8260869565217392
128,-0.433883739117558,-0.9009688679024191,0,0,0.002085505735140772,0.9718309859154931,0.7672634271099745
296,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.5563380281690141,0.7647058823529413
566,-0.7818314824680299,0.6234898018587334,1,0,0.01042752867570386,0.2605633802816902,0.6649616368286445
535,0.0,1.0,0,0,0.2137643378519291,0.2112676056338028,0.710997442455243
149,0.7818314824680298,0.6234898018587336,0,0,0.16684045881126175,0.5985915492957746,0.690537084398977
105,0.9749279121818236,-0.2225209339563143,0,0,0.0813347236704901,0.3028169014084507,0.680306905370844
180,0.4338837391175582,-0.900968867902419,0,0,0.0,0.8802816901408451,0.7161125319693095
161,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.6619718309859155,0.7468030690537084
204,-0.9749279121818236,-0.2225209339563146,1,0,0.13555787278415019,0.41549295774647893,0.8235294117647058
468,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.591549295774648,0.7161125319693095
208,0.0,1.0,0,0,0.0,0.9929577464788732,0.7468030690537084
131,0.7818314824680298,0.6234898018587336,0,0,0.03649635036496351,0.7887323943661971,0.8132992327365729
117,0.9749279121818236,-0.2225209339563143,0,0,0.035453597497393116,0.9929577464788732,0.8746803069053708
373,0.4338837391175582,-0.900968867902419,0,0,0.01772679874869656,0.4225352112676056,0.8132992327365729
193,-0.433883739117558,-0.9009688679024191,0,0,0.012513034410844632,0.4225352112676056,0.7800511508951407
268,-0.9749279121818236,-0.2225209339563146,1,0,0.049009384775808136,0.2183098591549296,0.7851662404092072
428,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.6830985915492958,0.7979539641943734
99,0.0,1.0,0,0,0.0,0.9859154929577465,0.8491048593350383
93,0.7818314824680298,0.6234898018587336,0,0,0.0,0.9929577464788732,0.9028132992327367
97,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.9859154929577465,0.9258312020460358
85,0.4338837391175582,-0.900968867902419,0,0,0.0,0.9647887323943662,0.9539641943734016
102,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.9577464788732395,0.9283887468030692
116,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.9929577464788732,0.8772378516624042
163,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.9859154929577465,0.959079283887468
96,0.0,1.0,0,0,0.13555787278415019,0.619718309859155,0.9565217391304348
157,0.7818314824680298,0.6234898018587336,0,0,0.004171011470281543,0.7253521126760564,0.8363171355498722
170,0.9749279121818236,-0.2225209339563143,0,0,0.029197080291970805,0.4647887323943662,0.8158567774936063
130,0.4338837391175582,-0.900968867902419,0,0,0.0,0.9577464788732395,0.8235294117647058
115,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.9084507042253522,0.8670076726342713
157,-0.9749279121818236,-0.2225209339563146,1,0,0.02294056308654849,0.5985915492957746,0.8797953964194374
422,-0.7818314824680299,0.6234898018587334,1,0,0.07090719499478625,0.2112676056338028,0.8235294117647058
140,0.0,1.0,0,0,0.11574556830031284,0.14084507042253522,0.7340153452685422
224,0.7818314824680298,0.6234898018587336,0,0,0.002085505735140772,0.2746478873239437,0.731457800511509
295,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.9718309859154931,0.6879795396419438
207,0.4338837391175582,-0.900968867902419,0,0,0.001042752867570386,0.09859154929577464,0.6956521739130435
120,-0.433883739117558,-0.9009688679024191,0,0,0.3326381647549531,0.06338028169014084,0.7135549872122763
259,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.18309859154929578,0.7033248081841432
578,-0.7818314824680299,0.6234898018587334,1,0,0.0521376433785193,0.767605633802817,0.7212276214833759
223,0.0,1.0,0,0,0.002085505735140772,0.2746478873239437,0.7493606138107417
279,0.7818314824680298,0.6234898018587336,0,0,0.0,0.9647887323943662,0.7468030690537084
238,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.9014084507042255,0.80306905370844
271,0.4338837391175582,-0.900968867902419,0,0,0.0,0.8732394366197184,0.8081841432225065
181,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.9154929577464789,0.843989769820972
167,-0.9749279121818236,-0.2225209339563146,1,0,0.06882168925964546,0.8380281690140846,0.8976982097186701
411,-0.7818314824680299,0.6234898018587334,1,0,0.02502606882168926,0.44366197183098594,0.8593350383631715
146,0.0,1.0,0,0,0.0,0.8873239436619719,0.8823529411764706
130,0.7818314824680298,0.6234898018587336,0,0,0.0,0.9577464788732395,0.9002557544757033
126,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.9577464788732395,0.9616368286445014
112,0.4338837391175582,-0.900968867902419,0,0,0.0,0.8028169014084507,0.9795396419437341
7,-0.433883739117558,-0.9009688679024191,0,0,0.04796663190823775,0.591549295774648,0.9820971867007673
35,0.9749279121818236,-0.2225209339563143,0,0,0.23461939520333683,0.05633802816901409,0.7416879795396419
399,0.4338837391175582,-0.900968867902419,0,0,0.0,0.8943661971830986,0.7851662404092072
221,-0.433883739117558,-0.9009688679024191,0,0,0.012513034410844632,0.8380281690140846,0.8772378516624042
203,-0.9749279121818236,-0.2225209339563146,1,0,0.09906152241918667,0.18309859154929578,0.843989769820972
386,-0.7818314824680299,0.6234898018587334,1,0,0.15015641293013557,0.8309859154929579,0.8465473145780051
70,0.0,1.0,0,0,0.4796663190823775,0.02112676056338028,0.8056265984654731
327,0.7818314824680298,0.6234898018587336,0,0,0.0,0.19718309859154928,0.6930946291560103
369,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.8309859154929579,0.6777493606138107
316,0.4338837391175582,-0.900968867902419,0,1,0.06360792492179354,0.35211267605633806,0.6982097186700768
288,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.8591549295774648,0.7391304347826088
335,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.1056338028169014,0.7365728900255755
343,-0.7818314824680299,0.6234898018587334,1,0,0.09489051094890512,0.8732394366197184,0.8567774936061381
160,0.0,1.0,0,0,0.056308654848800835,0.20422535211267606,0.8260869565217392
60,0.7818314824680298,0.6234898018587336,0,0,0.48696558915537025,0.0,0.70076726342711
266,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.295774647887324,0.690537084398977
266,0.4338837391175582,-0.900968867902419,0,0,0.0,0.295774647887324,0.680306905370844
247,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.3802816901408451,0.7289002557544757
358,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.8591549295774648,0.7493606138107417
438,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.852112676056338,0.7774936061381075
198,0.0,1.0,0,0,0.0,0.8591549295774648,0.8005115089514068
158,0.7818314824680298,0.6234898018587336,0,0,0.0,0.852112676056338,0.8260869565217392
203,0.9749279121818236,-0.2225209339563143,0,0,0.09697601668404589,0.6619718309859155,0.8593350383631715
136,0.4338837391175582,-0.900968867902419,0,0,0.003128258602711158,0.295774647887324,0.8005115089514068
179,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.8450704225352113,0.7953964194373402
228,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.647887323943662,0.8260869565217392
404,-0.7818314824680299,0.6234898018587334,1,0,0.18352450469238793,0.4295774647887324,0.7979539641943734
54,0.0,1.0,0,0,0.016684045881126174,0.0,0.710997442455243
230,0.7818314824680298,0.6234898018587336,0,0,0.0,0.8309859154929579,0.659846547314578
245,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.823943661971831,0.7058823529411765
74,0.4338837391175582,-0.900968867902419,0,0,0.2523461939520334,0.0,0.6547314578005116
121,-0.433883739117558,-0.9009688679024191,0,0,0.20229405630865488,0.014084507042253523,0.6010230179028133
123,-0.9749279121818236,-0.2225209339563146,1,0,0.035453597497393116,0.28169014084507044,0.6342710997442456
115,-0.7818314824680299,0.6234898018587334,1,0,0.23253388946819606,0.0,0.5447570332480819
113,0.0,1.0,0,0,0.001042752867570386,0.5492957746478874,0.5959079283887468
161,0.7818314824680298,0.6234898018587336,0,0,0.0,0.7746478873239437,0.6317135549872124
171,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.7112676056338029,0.6675191815856778
170,0.4338837391175582,-0.900968867902419,0,0,0.0,0.7605633802816902,0.7442455242966752
162,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.8028169014084507,0.731457800511509
269,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.7887323943661971,0.7237851662404092
593,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.795774647887324,0.7468030690537084
108,0.0,1.0,0,0,0.0,0.7887323943661971,0.8107416879795397
135,0.7818314824680298,0.6234898018587336,0,0,0.0,0.7253521126760564,0.7595907928388747
140,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.07042253521126761,0.6828644501278772
148,0.4338837391175582,-0.900968867902419,0,0,0.0,0.5985915492957746,0.6086956521739131
148,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.7816901408450704,0.5626598465473146
318,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.7746478873239437,0.5959079283887468
491,-0.7818314824680299,0.6234898018587334,1,0,0.03858185610010428,0.4366197183098592,0.6956521739130435
56,0.0,1.0,0,0,0.16475495307612098,0.06338028169014084,0.6470588235294118
128,0.7818314824680298,0.6234898018587336,0,0,0.08237747653806049,0.2323943661971831,0.5805626598465474
97,0.9749279121818236,-0.2225209339563143,0,0,0.049009384775808136,0.15492957746478875,0.6624040920716112
50,0.4338837391175582,-0.900968867902419,0,0,0.040667361835245046,0.0,0.6317135549872124
141,-0.433883739117558,-0.9009688679024191,0,0,0.08759124087591243,0.35211267605633806,0.690537084398977
301,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.2676056338028169,0.680306905370844
533,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.676056338028169,0.6726342710997443
95,0.0,1.0,0,0,0.0,0.5070422535211268,0.7084398976982097
183,0.7818314824680298,0.6234898018587336,0,0,0.06047966631908239,0.7042253521126761,0.6777493606138107
80,0.9749279121818236,-0.2225209339563143,0,0,0.20646506777893642,0.035211267605633804,0.6061381074168799
189,0.4338837391175582,-0.900968867902419,0,0,0.0,0.6408450704225352,0.5191815856777494
97,-0.433883739117558,-0.9009688679024191,0,0,0.07507820646506778,0.035211267605633804,0.47314578005115093
118,-0.9749279121818236,-0.2225209339563146,1,0,0.12408759124087593,0.0,0.5652173913043479
250,-0.7818314824680299,0.6234898018587334,1,0,0.1564129301355579,0.028169014084507046,0.5575447570332481
136,0.0,1.0,0,0,0.0,0.5140845070422535,0.5728900255754477
143,0.7818314824680298,0.6234898018587336,0,0,0.05526590198123046,0.11267605633802819,0.5652173913043479
41,0.9749279121818236,-0.2225209339563143,0,0,0.15537017726798752,0.0,0.5831202046035806
144,0.4338837391175582,-0.900968867902419,0,0,0.0,0.16901408450704225,0.5754475703324808
196,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.6830985915492958,0.5652173913043479
334,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.5352112676056338,0.6035805626598466
563,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.6056338028169014,0.6521739130434783
216,0.0,1.0,0,0,0.0,0.591549295774648,0.6138107416879796
6,0.7818314824680298,0.6234898018587336,0,0,0.18456725755995831,0.04929577464788732,0.6930946291560103
186,-0.9749279121818236,-0.2225209339563146,1,0,0.008342022940563087,0.13380281690140844,0.6010230179028133
623,-0.7818314824680299,0.6234898018587334,1,0,0.006256517205422316,0.0,0.680306905370844
94,0.0,1.0,0,0,0.004171011470281543,0.20422535211267606,0.7442455242966752
98,0.7818314824680298,0.6234898018587336,0,0,0.0,0.02112676056338028,0.6163682864450128
163,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.3732394366197183,0.6726342710997443
120,0.4338837391175582,-0.900968867902419,0,0,0.002085505735140772,0.2112676056338028,0.6956521739130435
125,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.24647887323943662,0.639386189258312
575,-0.9749279121818236,-0.2225209339563146,1,1,0.0,0.6267605633802817,0.5601023017902813
709,-0.7818314824680299,0.6234898018587334,1,0,0.014598540145985404,0.5845070422535212,0.5907928388746804
52,0.0,1.0,0,0,0.14598540145985403,0.0,0.5754475703324808
53,0.7818314824680298,0.6234898018587336,0,0,0.1386861313868613,0.0,0.5012787723785167
48,0.9749279121818236,-0.2225209339563143,0,0,0.23670490093847762,0.0,0.46803069053708446
136,0.4338837391175582,-0.900968867902419,0,0,0.0,0.0,0.46803069053708446
343,-0.433883739117558,-0.9009688679024191,0,1,0.014598540145985404,0.19718309859154928,0.5370843989769821
268,-0.9749279121818236,-0.2225209339563146,1,0,0.008342022940563087,0.11267605633802819,0.618925831202046
359,-0.7818314824680299,0.6234898018587334,1,0,0.059436913451511995,0.0,0.5345268542199488
65,0.0,1.0,0,0,0.0813347236704901,0.2746478873239437,0.5370843989769821
36,0.7818314824680298,0.6234898018587336,0,0,0.07299270072992702,0.0,0.5063938618925832
55,0.9749279121818236,-0.2225209339563143,0,0,0.008342022940563087,0.04225352112676056,0.4603580562659847
78,0.4338837391175582,-0.900968867902419,0,0,0.043795620437956206,0.19014084507042256,0.40664961636828645
29,-0.433883739117558,-0.9009688679024191,0,0,0.057351407716371226,0.007042253521126762,0.40664961636828645
162,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.11971830985915494,0.4245524296675192
477,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.5352112676056338,0.34271099744245526
43,0.0,1.0,0,0,0.07194994786235663,0.035211267605633804,0.27877237851662406
31,0.7818314824680298,0.6234898018587336,0,0,0.003128258602711158,0.014084507042253523,0.38363171355498726
54,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.13380281690140844,0.3759590792838875
71,0.4338837391175582,-0.900968867902419,0,0,0.0,0.09154929577464789,0.43734015345268545
36,-0.433883739117558,-0.9009688679024191,0,0,0.03753910323253389,0.014084507042253523,0.4552429667519182
216,-0.9749279121818236,-0.2225209339563146,1,0,0.02294056308654849,0.3028169014084507,0.39130434782608703
102,-0.7818314824680299,0.6234898018587334,1,0,0.03023983315954119,0.0,0.360613810741688
70,0.0,1.0,0,0,0.0,0.2676056338028169,0.39897698209718674
76,0.7818314824680298,0.6234898018587336,0,0,0.0,0.06338028169014084,0.35294117647058826
73,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.0,0.39897698209718674
78,0.4338837391175582,-0.900968867902419,0,0,0.0,0.014084507042253523,0.39130434782608703
60,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.11267605633802819,0.3273657289002558
170,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.0,0.5115089514066496
415,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.07746478873239437,0.5447570332480819
46,0.0,1.0,0,0,0.0,0.0,0.39130434782608703
82,0.7818314824680298,0.6234898018587336,0,0,0.0,0.35211267605633806,0.4833759590792839
47,0.9749279121818236,-0.2225209339563143,0,0,0.009384775808133475,0.035211267605633804,0.4552429667519182
44,0.4338837391175582,-0.900968867902419,0,0,0.06569343065693431,0.04225352112676056,0.46803069053708446
26,-0.433883739117558,-0.9009688679024191,0,0,0.18456725755995831,0.0,0.4245524296675192
171,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.2183098591549296,0.36828644501278773
160,-0.7818314824680299,0.6234898018587334,1,0,0.007299270072992701,0.035211267605633804,0.31457800511508954
38,0.0,1.0,0,0,0.002085505735140772,0.0,0.3222506393861893
56,0.7818314824680298,0.6234898018587336,0,0,0.0,0.47887323943661975,0.29923273657289007
52,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.2746478873239437,0.2327365728900256
33,0.4338837391175582,-0.900968867902419,0,0,0.0,0.0,0.23529411764705885
53,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.4366197183098592,0.2429667519181586
136,-0.9749279121818236,-0.2225209339563146,1,0,0.001042752867570386,0.014084507042253523,0.3478260869565218
269,-0.7818314824680299,0.6234898018587334,1,1,0.0,0.4647887323943662,0.3657289002557545
37,0.0,1.0,0,0,0.13555787278415019,0.14084507042253522,0.442455242966752
52,0.7818314824680298,0.6234898018587336,0,0,0.0,0.35915492957746475,0.3554987212276215
50,0.9749279121818236,-0.2225209339563143,0,0,0.0448383733055266,0.0,0.2531969309462916
131,0.4338837391175582,-0.900968867902419,0,0,0.009384775808133475,0.09859154929577464,0.329923273657289
38,-0.433883739117558,-0.9009688679024191,0,0,0.021897810218978103,0.11267605633802819,0.37340153452685426
102,-0.9749279121818236,-0.2225209339563146,1,0,0.013555787278415016,0.07746478873239437,0.43734015345268545
264,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.3732394366197183,0.442455242966752
66,0.0,1.0,0,0,0.0,0.11267605633802819,0.5217391304347827
74,0.7818314824680298,0.6234898018587336,0,0,0.0,0.15492957746478875,0.7135549872122763
169,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.16901408450704225,0.5856777493606138
75,0.4338837391175582,-0.900968867902419,0,0,0.0,0.24647887323943662,0.5498721227621484
51,-0.433883739117558,-0.9009688679024191,0,0,0.12721584984358708,0.014084507042253523,0.6751918158567776
47,-0.9749279121818236,-0.2225209339563146,1,0,0.03858185610010428,0.04929577464788732,0.4833759590792839
141,-0.7818314824680299,0.6234898018587334,1,0,0.02502606882168926,0.0,0.4245524296675192
73,0.0,1.0,0,0,0.002085505735140772,0.0,0.43734015345268545
111,0.7818314824680298,0.6234898018587336,0,0,0.15224191866527634,0.0,0.3938618925831202
100,0.9749279121818236,-0.2225209339563143,0,1,0.027111574556830033,0.0,0.4194373401534527
281,0.4338837391175582,-0.900968867902419,0,1,0.023983315954118876,0.35915492957746475,0.350383631713555
58,-0.433883739117558,-0.9009688679024191,0,0,0.06986444212721585,0.0,0.3580562659846548
207,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.014084507042253523,0.350383631713555
385,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.5,0.2378516624040921
206,0.0,1.0,0,0,0.0,0.5,0.2531969309462916
168,0.7818314824680298,0.6234898018587336,0,0,0.0,0.2887323943661972,0.2531969309462916
152,0.9749279121818236,-0.2225209339563143,0,1,0.0,0.0,0.21483375959079287
137,0.4338837391175582,-0.900968867902419,0,0,0.0,0.0,0.2046035805626599
179,-0.433883739117558,-0.9009688679024191,0,0,0.013555787278415016,0.035211267605633804,0.22506393861892587
80,-0.9749279121818236,-0.2225209339563146,1,0,0.03023983315954119,0.0,0.340153452685422
467,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.5140845070422535,0.31969309462915607
361,0.0,1.0,0,1,0.0,0.5140845070422535,0.2838874680306906
54,0.7818314824680298,0.6234898018587336,0,0,0.001042752867570386,0.2605633802816902,0.28644501278772383
60,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.28169014084507044,0.3580562659846548
92,0.4338837391175582,-0.900968867902419,0,0,0.0,0.4084507042253521,0.370843989769821
98,-0.433883739117558,-0.9009688679024191,0,0,0.0052137643378519305,0.323943661971831,0.38107416879795397
234,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.36619718309859156,0.40153452685422
356,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.4366197183098592,0.2915601023017903
71,0.0,1.0,0,0,0.0,0.2535211267605634,0.26854219948849106
85,0.7818314824680298,0.6234898018587336,0,0,0.0,0.4295774647887324,0.329923273657289
118,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.5211267605633804,0.360613810741688
100,0.4338837391175582,-0.900968867902419,0,0,0.0,0.45774647887323944,0.3964194373401535
101,-0.433883739117558,-0.9009688679024191,0,0,0.0521376433785193,0.39436619718309857,0.36828644501278773
96,-0.9749279121818236,-0.2225209339563146,1,0,0.009384775808133475,0.2676056338028169,0.3938618925831202
140,-0.7818314824680299,0.6234898018587334,1,0,0.002085505735140772,0.09154929577464789,0.31457800511508954
74,0.0,1.0,0,0,0.0,0.5633802816901409,0.2429667519181586
77,0.7818314824680298,0.6234898018587336,0,0,0.0,0.5,0.2173913043478261
55,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.0,0.19693094629156013
54,0.4338837391175582,-0.900968867902419,0,0,0.0,0.0,0.20716112531969313
83,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.41549295774647893,0.24552429667519185
161,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.295774647887324,0.2915601023017903
324,-0.7818314824680299,0.6234898018587334,1,0,0.007299270072992701,0.2746478873239437,0.29923273657289007
77,0.0,1.0,0,0,0.05526590198123046,0.39436619718309857,0.38107416879795397
29,0.7818314824680298,0.6234898018587336,0,0,0.08446298227320126,0.0,0.4245524296675192
32,0.9749279121818236,-0.2225209339563143,0,0,0.0959332638164755,0.0,0.36317135549872126
82,0.4338837391175582,-0.900968867902419,0,0,0.03858185610010428,0.47887323943661975,0.38107416879795397
89,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.19014084507042256,0.4987212276214834
254,-0.9749279121818236,-0.2225209339563146,1,0,0.045881126173096975,0.3098591549295775,0.46291560102301793
132,-0.7818314824680299,0.6234898018587334,1,0,0.08446298227320126,0.0,0.49104859335038364
33,0.0,1.0,0,0,0.21272158498435872,0.0,0.5575447570332481
34,0.7818314824680298,0.6234898018587336,0,0,0.049009384775808136,0.035211267605633804,0.4833759590792839
44,0.9749279121818236,-0.2225209339563143,0,0,0.002085505735140772,0.11267605633802819,0.350383631713555
111,0.4338837391175582,-0.900968867902419,0,0,0.0,0.6056338028169014,0.3171355498721228
109,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.6056338028169014,0.30946291560102307
243,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.6126760563380281,0.32480818414322254
428,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.5422535211267606,0.42710997442455245
25,0.0,1.0,0,0,0.17622523461939524,0.06338028169014084,0.5626598465473146
42,0.7818314824680298,0.6234898018587336,0,0,0.1710114702815433,0.02112676056338028,0.48849104859335046
59,0.9749279121818236,-0.2225209339563143,0,0,0.01042752867570386,0.08450704225352113,0.350383631713555
132,0.4338837391175582,-0.900968867902419,0,0,0.12408759124087593,0.2887323943661972,0.42710997442455245
76,-0.433883739117558,-0.9009688679024191,0,0,0.013555787278415016,0.07746478873239437,0.4322250639386189
293,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.5704225352112676,0.4143222506393862
315,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.09154929577464789,0.4987212276214834
95,0.0,1.0,0,0,0.021897810218978103,0.35211267605633806,0.5421994884910486
110,0.7818314824680298,0.6234898018587336,0,0,0.0,0.3732394366197183,0.44757033248081846
49,0.9749279121818236,-0.2225209339563143,0,0,0.020855057351407715,0.09154929577464789,0.3938618925831202
110,0.4338837391175582,-0.900968867902419,0,0,0.013555787278415016,0.41549295774647893,0.4552429667519182
126,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.28169014084507044,0.4168797953964195
339,-0.9749279121818236,-0.2225209339563146,1,0,0.002085505735140772,0.5774647887323944,0.44501278772378516
295,-0.7818314824680299,0.6234898018587334,1,0,0.01564129301355579,0.0,0.4987212276214834
127,0.0,1.0,0,0,0.03858185610010428,0.39436619718309857,0.6291560102301791
134,0.7818314824680298,0.6234898018587336,0,0,0.06256517205422316,0.04929577464788732,0.48593350383631717
58,0.9749279121818236,-0.2225209339563143,0,0,0.03962460896767467,0.13380281690140844,0.40664961636828645
35,0.4338837391175582,-0.900968867902419,0,0,0.035453597497393116,0.1619718309859155,0.340153452685422
126,-0.433883739117558,-0.9009688679024191,0,0,0.0,0.4366197183098592,0.38874680306905374
221,-0.9749279121818236,-0.2225209339563146,1,0,0.011470281543274246,0.16901408450704225,0.5089514066496164
549,-0.7818314824680299,0.6234898018587334,1,0,0.0052137643378519305,0.49295774647887325,0.5115089514066496
58,0.0,1.0,0,0,0.10218978102189781,0.0,0.44757033248081846
55,0.7818314824680298,0.6234898018587336,0,0,0.016684045881126174,0.2535211267605634,0.4194373401534527
107,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.35211267605633806,0.38363171355498726
43,0.4338837391175582,-0.900968867902419,0,0,0.03962460896767467,0.0,0.47058823529411764
70,-0.433883739117558,-0.9009688679024191,0,0,0.045881126173096975,0.007042253521126762,0.48593350383631717
173,-0.9749279121818236,-0.2225209339563146,1,0,0.001042752867570386,0.07042253521126761,0.39130434782608703
739,-0.7818314824680299,0.6234898018587334,1,0,0.0052137643378519305,0.619718309859155,0.40409207161125327
47,0.0,1.0,0,0,0.020855057351407715,0.02112676056338028,0.4194373401534527
36,0.7818314824680298,0.6234898018587336,0,0,0.3274244004171012,0.0,0.350383631713555
107,0.9749279121818236,-0.2225209339563143,0,0,0.0,0.2112676056338028,0.5242966751918159
134,0.4338837391175582,-0.900968867902419,0,0,0.011470281543274246,0.14084507042253522,0.5140664961636829
68,-0.433883739117558,-0.9009688679024191,0,0,0.003128258602711158,0.2323943661971831,0.5217391304347827
152,-0.9749279121818236,-0.2225209339563146,1,0,0.0,0.22535211267605637,0.3861892583120205
226,-0.7818314824680299,0.6234898018587334,1,0,0.0,0.7464788732394366,0.4782608695652174
